order_id,client_id,product_id,quantity,unit_price,discount,total,status,placed_at
O01533,C0038,P0207,1,361.52,18.08,343.44,shipped,2026-05-29T14:07:00Z
O01534,C0078,P0339,1,1322.78,0.00,1322.78,shipped,2026-06-23T15:52:00Z
O01535,C0026,P0301,1,2106.20,105.31,2000.89,paid,2026-08-02T21:16:00Z
O01536,C0107,P0137,2,355.74,106.72,604.76,shipped,2026-03-20T03:23:00Z
O01537,C0057,P0002,2,519.76,0.00,1039.52,shipped,2026-05-28T09:05:00Z
O01538,C0107,P0257,1,514.51,0.00,514.51,paid,2026-07-29T19:03:00Z
O01539,C0082,P0317,2,1082.17,216.43,1947.91,shipped,2026-01-26T05:03:00Z
O01540,C0009,P0236,2,496.40,99.28,893.52,shipped,2026-02-19T04:37:00Z
O01541,C0063,P0110,2,260.71,52.14,469.28,paid,2026-08-30T05:18:00Z
O01542,C0114,P0250,1,518.22,0.00,518.22,refunded,2026-02-05T22:39:00Z
O01543,C0095,P0013,1,2871.21,430.68,2440.53,paid,2026-01-05T03:34:00Z
O01544,C0070,P0258,1,94.24,14.14,80.10,shipped,2026-08-21T10:25:00Z
O01545,C0086,P0062,1,447.71,22.39,425.32,paid,2026-04-29T09:45:00Z
O01546,C0026,P0200,1,657.30,98.59,558.71,shipped,2026-03-12T10:38:00Z
O01547,C0026,P0175,1,297.41,14.87,282.54,paid,2026-05-30T12:45:00Z
O01548,C0003,P0191,1,365.49,18.27,347.22,shipped,2026-09-02T03:02:00Z
O01549,C0087,P0229,1,2210.27,0.00,2210.27,cancelled,2026-07-31T09:02:00Z
O01550,C0042,P0309,1,53.94,5.39,48.55,refunded,2026-04-02T11:12:00Z
O01551,C0102,P0169,5,1735.09,1301.32,7374.13,paid,2026-04-19T13:49:00Z
O01552,C0093,P0029,1,1775.16,177.52,1597.64,cancelled,2026-02-09T09:44:00Z
O01553,C0046,P0162,1,176.90,26.54,150.36,refunded,2026-03-14T03:08:00Z
O01554,C0089,P0154,1,2369.29,0.00,2369.29,shipped,2026-03-09T03:47:00Z
O01555,C0093,P0308,1,4196.21,0.00,4196.21,paid,2026-05-13T22:38:00Z
O01556,C0014,P0044,1,1661.84,249.28,1412.56,paid,2026-05-25T15:56:00Z
O01557,C0102,P0260,1,1184.33,59.22,1125.11,shipped,2026-05-28T06:57:00Z
O01558,C0030,P0246,1,875.08,131.26,743.82,paid,2026-02-15T08:01:00Z
O01559,C0063,P0262,10,202.68,0.00,2026.80,cancelled,2026-03-27T23:50:00Z
O01560,C0062,P0112,1,1392.08,139.21,1252.87,cancelled,2026-05-08T21:01:00Z
O01561,C0062,P0197,1,1388.14,69.41,1318.73,shipped,2026-08-18T06:54:00Z
O01562,C0040,P0215,1,244.97,36.75,208.22,cancelled,2026-02-26T00:37:00Z
O01563,C0093,P0196,2,384.82,76.96,692.68,paid,2026-01-10T11:32:00Z
O01564,C0103,P0300,1,142.47,0.00,142.47,paid,2026-07-02T01:51:00Z
O01565,C0056,P0078,2,4193.37,419.34,7967.40,paid,2026-01-10T23:56:00Z
O01566,C0025,P0143,1,5269.66,263.48,5006.18,cancelled,2026-07-03T00:50:00Z
O01567,C0103,P0337,1,3658.89,0.00,3658.89,paid,2026-02-10T11:29:00Z
O01568,C0100,P0127,2,1083.42,0.00,2166.84,paid,2026-08-03T10:11:00Z
O01569,C0090,P0343,1,1341.46,0.00,1341.46,shipped,2026-01-13T23:13:00Z
O01570,C0093,P0284,1,391.40,39.14,352.26,paid,2026-06-28T08:31:00Z
O01571,C0073,P0031,1,557.92,0.00,557.92,paid,2026-01-16T22:00:00Z
O01572,C0089,P0121,1,1602.54,240.38,1362.16,cancelled,2026-06-07T12:46:00Z
O01573,C0089,P0279,1,470.68,0.00,470.68,paid,2026-05-13T14:46:00Z
O01574,C0088,P0144,2,1224.08,0.00,2448.16,shipped,2026-01-02T04:08:00Z
O01575,C0056,P0259,2,2479.90,743.97,4215.83,shipped,2026-04-10T19:30:00Z
O01576,C0057,P0340,3,1046.72,0.00,3140.16,paid,2026-03-23T06:11:00Z
O01577,C0089,P0264,1,255.41,12.77,242.64,refunded,2026-04-05T00:32:00Z
O01578,C0115,P0264,1,255.41,0.00,255.41,paid,2026-04-06T14:56:00Z
O01579,C0093,P0086,1,1884.54,188.45,1696.09,paid,2026-08-21T11:52:00Z
O01580,C0091,P0045,2,883.73,176.75,1590.71,cancelled,2026-01-01T01:11:00Z
O01581,C0107,P0253,3,2051.47,0.00,6154.41,paid,2026-02-16T10:30:00Z
O01582,C0112,P0269,1,1080.90,108.09,972.81,cancelled,2026-03-26T16:33:00Z
O01583,C0070,P0250,1,518.22,0.00,518.22,paid,2026-06-06T03:11:00Z
O01584,C0058,P0320,1,599.87,89.98,509.89,shipped,2026-07-10T10:17:00Z
O01585,C0042,P0172,1,428.15,21.41,406.74,shipped,2026-01-26T00:43:00Z
O01586,C0026,P0130,2,1611.58,0.00,3223.16,shipped,2026-03-13T11:38:00Z
O01587,C0096,P0092,2,1883.59,188.36,3578.82,shipped,2026-03-10T02:12:00Z
O01588,C0088,P0175,1,297.41,0.00,297.41,paid,2026-08-04T01:57:00Z
O01589,C0013,P0113,1,127.03,12.70,114.33,paid,2026-06-19T10:28:00Z
O01590,C0062,P0338,2,1312.32,0.00,2624.64,shipped,2026-05-18T06:22:00Z
O01591,C0078,P0142,1,478.54,0.00,478.54,shipped,2026-05-13T13:40:00Z
O01592,C0058,P0241,1,1010.54,0.00,1010.54,paid,2026-02-05T13:43:00Z
O01593,C0063,P0057,1,1088.12,54.41,1033.71,paid,2026-06-15T14:00:00Z
O01594,C0093,P0107,1,1731.63,259.74,1471.89,shipped,2026-01-20T00:49:00Z
O01595,C0062,P0302,1,479.71,0.00,479.71,cancelled,2026-02-04T00:50:00Z
O01596,C0057,P0227,1,1513.40,151.34,1362.06,paid,2026-02-14T00:34:00Z
O01597,C0037,P0278,1,3659.25,0.00,3659.25,refunded,2026-02-13T21:04:00Z
O01598,C0008,P0274,5,2399.23,1799.42,10196.73,paid,2026-04-28T21:14:00Z
O01599,C0049,P0282,2,328.91,98.67,559.15,refunded,2026-05-17T01:48:00Z
O01600,C0003,P0185,1,562.43,0.00,562.43,paid,2026-01-08T17:17:00Z
O01601,C0117,P0255,2,1169.22,233.84,2104.60,refunded,2026-03-04T21:28:00Z
O01602,C0115,P0305,1,835.30,0.00,835.30,cancelled,2026-09-01T13:06:00Z
O01603,C0072,P0248,1,467.17,46.72,420.45,paid,2026-02-26T15:57:00Z
O01604,C0093,P0121,2,1602.54,480.76,2724.32,paid,2026-08-19T10:56:00Z
O01605,C0016,P0093,1,894.82,44.74,850.08,paid,2026-05-29T10:17:00Z
O01606,C0057,P0043,1,102.15,10.22,91.93,cancelled,2026-06-27T02:59:00Z
O01607,C0062,P0270,1,714.58,0.00,714.58,shipped,2026-04-15T01:23:00Z
O01608,C0013,P0344,3,2984.76,447.71,8506.57,paid,2026-05-06T14:23:00Z
O01609,C0061,P0142,1,478.54,0.00,478.54,paid,2026-09-07T19:45:00Z
O01610,C0088,P0146,1,778.76,116.81,661.95,cancelled,2026-08-27T11:13:00Z
O01611,C0028,P0018,1,100.25,0.00,100.25,paid,2026-06-05T02:45:00Z
O01612,C0002,P0069,2,396.14,0.00,792.28,refunded,2026-08-02T01:19:00Z
O01613,C0054,P0299,1,208.06,0.00,208.06,paid,2026-05-03T14:01:00Z
O01614,C0057,P0199,10,1194.58,597.29,11348.51,cancelled,2026-06-01T23:49:00Z
O01615,C0035,P0118,1,155.51,15.55,139.96,cancelled,2026-04-04T05:37:00Z
O01616,C0071,P0175,2,297.41,29.74,565.08,paid,2026-04-30T10:18:00Z
O01617,C0088,P0314,1,760.81,0.00,760.81,paid,2026-06-12T08:09:00Z
O01618,C0002,P0227,1,1513.40,227.01,1286.39,cancelled,2026-02-26T10:57:00Z
O01619,C0117,P0222,1,377.01,0.00,377.01,cancelled,2026-03-07T17:22:00Z
O01620,C0019,P0330,1,2422.63,121.13,2301.50,cancelled,2026-06-25T21:49:00Z
O01621,C0007,P0169,1,1735.09,260.26,1474.83,cancelled,2026-03-19T17:32:00Z
O01622,C0030,P0082,2,629.20,0.00,1258.40,paid,2026-01-07T23:19:00Z
O01623,C0117,P0035,1,2794.87,0.00,2794.87,cancelled,2026-07-26T11:17:00Z
O01624,C0093,P0083,1,575.32,0.00,575.32,paid,2026-05-07T11:17:00Z
O01625,C0109,P0119,1,1920.28,0.00,1920.28,paid,2026-05-19T23:10:00Z
O01626,C0027,P0279,1,470.68,23.53,447.15,paid,2026-06-08T21:42:00Z
O01627,C0109,P0297,1,154.65,7.73,146.92,paid,2026-01-19T15:36:00Z
O01628,C0107,P0256,1,1002.50,50.12,952.38,shipped,2026-03-31T10:12:00Z
O01629,C0065,P0098,1,479.13,23.96,455.17,paid,2026-05-09T21:01:00Z
O01630,C0107,P0163,1,1892.34,0.00,1892.34,refunded,2026-05-07T02:00:00Z
O01631,C0002,P0092,5,1883.59,0.00,9417.95,paid,2026-03-31T01:01:00Z
O01632,C0003,P0233,1,747.83,0.00,747.83,paid,2026-08-19T02:12:00Z
O01633,C0054,P0268,1,1151.99,57.60,1094.39,paid,2026-06-27T07:52:00Z
O01634,C0065,P0153,1,413.75,0.00,413.75,refunded,2026-05-09T05:21:00Z
O01635,C0019,P0098,2,479.13,95.83,862.43,refunded,2026-05-26T05:46:00Z
O01636,C0089,P0255,1,1169.22,0.00,1169.22,paid,2026-06-23T08:57:00Z
O01637,C0050,P0071,1,716.76,107.51,609.25,refunded,2026-04-05T09:06:00Z
O01638,C0026,P0348,2,665.67,0.00,1331.34,paid,2026-07-16T06:56:00Z
O01639,C0099,P0236,2,496.40,99.28,893.52,shipped,2026-06-23T09:43:00Z
O01640,C0060,P0304,1,2515.44,125.77,2389.67,paid,2026-07-09T21:41:00Z
O01641,C0093,P0106,1,983.49,147.52,835.97,paid,2026-01-04T06:37:00Z
O01642,C0117,P0155,1,392.99,39.30,353.69,paid,2026-02-07T12:01:00Z
O01643,C0002,P0113,1,127.03,6.35,120.68,paid,2026-01-23T15:40:00Z
O01644,C0018,P0340,2,1046.72,0.00,2093.44,paid,2026-08-30T05:44:00Z
O01645,C0100,P0011,1,833.67,0.00,833.67,paid,2026-05-25T14:20:00Z
O01646,C0001,P0012,5,285.57,0.00,1427.85,paid,2026-08-14T23:55:00Z
O01647,C0021,P0349,1,1668.38,0.00,1668.38,refunded,2026-04-02T18:30:00Z
O01648,C0015,P0327,1,476.05,0.00,476.05,paid,2026-01-16T21:27:00Z
O01649,C0003,P0180,1,96.38,4.82,91.56,paid,2026-02-13T13:00:00Z
O01650,C0101,P0044,2,1661.84,498.55,2825.13,paid,2026-05-09T00:39:00Z
O01651,C0066,P0048,1,2799.38,0.00,2799.38,paid,2026-05-06T01:49:00Z
O01652,C0086,P0008,1,607.24,0.00,607.24,paid,2026-04-02T15:09:00Z
O01653,C0023,P0318,1,103.23,15.48,87.75,paid,2026-02-12T19:46:00Z
O01654,C0042,P0153,1,413.75,0.00,413.75,paid,2026-05-28T04:22:00Z
O01655,C0003,P0140,2,304.11,60.82,547.40,refunded,2026-05-17T14:03:00Z
O01656,C0093,P0220,1,224.50,33.67,190.83,shipped,2026-09-05T17:30:00Z
O01657,C0045,P0036,1,1603.43,0.00,1603.43,paid,2026-01-29T07:36:00Z
O01658,C0016,P0016,1,55.09,0.00,55.09,refunded,2026-08-23T09:23:00Z
O01659,C0008,P0126,2,79.76,23.93,135.59,shipped,2026-01-01T16:58:00Z
O01660,C0001,P0315,1,672.54,0.00,672.54,shipped,2026-05-07T22:11:00Z
O01661,C0032,P0133,1,1129.66,0.00,1129.66,paid,2026-08-28T18:41:00Z
O01662,C0063,P0207,1,361.52,0.00,361.52,paid,2026-02-15T13:57:00Z
O01663,C0041,P0073,2,344.88,0.00,689.76,shipped,2026-07-20T01:19:00Z
O01664,C0016,P0032,1,1367.12,0.00,1367.12,paid,2026-08-16T23:17:00Z
O01665,C0020,P0057,1,1088.12,0.00,1088.12,paid,2026-04-22T10:09:00Z
O01666,C0008,P0306,1,872.97,0.00,872.97,paid,2026-02-04T10:15:00Z
O01667,C0096,P0284,1,391.40,0.00,391.40,cancelled,2026-04-01T09:27:00Z
O01668,C0096,P0078,1,4193.37,629.01,3564.36,paid,2026-06-17T17:05:00Z
O01669,C0089,P0192,2,458.93,45.89,871.97,shipped,2026-04-07T18:40:00Z
O01670,C0030,P0051,2,3560.72,712.14,6409.30,paid,2026-02-02T15:51:00Z
O01671,C0006,P0062,10,447.71,223.86,4253.24,paid,2026-03-25T01:11:00Z
O01672,C0079,P0013,1,2871.21,430.68,2440.53,paid,2026-02-04T05:59:00Z
O01673,C0057,P0084,1,385.60,0.00,385.60,cancelled,2026-07-24T04:32:00Z
O01674,C0062,P0241,2,1010.54,0.00,2021.08,paid,2026-08-17T19:33:00Z
O01675,C0044,P0233,1,747.83,74.78,673.05,shipped,2026-05-03T21:11:00Z
O01676,C0107,P0008,1,607.24,0.00,607.24,paid,2026-02-28T15:38:00Z
O01677,C0026,P0015,1,691.75,0.00,691.75,shipped,2026-08-09T11:52:00Z
O01678,C0083,P0071,1,716.76,71.68,645.08,shipped,2026-07-09T21:28:00Z
O01679,C0117,P0123,1,109.76,0.00,109.76,shipped,2026-05-28T12:51:00Z
O01680,C0057,P0017,2,361.68,72.34,651.02,shipped,2026-07-16T05:06:00Z
O01681,C0093,P0286,1,892.87,89.29,803.58,shipped,2026-08-08T01:39:00Z
O01682,C0044,P0177,1,489.36,48.94,440.42,shipped,2026-03-14T16:37:00Z
O01683,C0074,P0192,2,458.93,0.00,917.86,paid,2026-02-15T04:02:00Z
O01684,C0117,P0223,1,3548.38,354.84,3193.54,paid,2026-02-28T14:47:00Z
O01685,C0034,P0166,1,691.62,0.00,691.62,paid,2026-03-02T16:14:00Z
O01686,C0088,P0169,10,1735.09,2602.63,14748.27,paid,2026-08-12T13:36:00Z
O01687,C0088,P0289,1,276.16,27.62,248.54,shipped,2026-03-23T00:05:00Z
O01688,C0021,P0187,2,2474.46,742.34,4206.58,shipped,2026-01-08T16:13:00Z
O01689,C0085,P0083,1,575.32,28.77,546.55,paid,2026-02-18T19:30:00Z
O01690,C0028,P0162,1,176.90,8.85,168.05,paid,2026-08-06T14:16:00Z
O01691,C0047,P0311,1,1714.95,85.75,1629.20,refunded,2026-02-11T04:57:00Z
O01692,C0098,P0217,1,387.99,58.20,329.79,shipped,2026-05-13T21:33:00Z
O01693,C0034,P0206,1,332.23,49.83,282.40,paid,2026-02-19T16:26:00Z
O01694,C0062,P0292,1,936.12,93.61,842.51,shipped,2026-07-06T09:07:00Z
O01695,C0008,P0062,1,447.71,0.00,447.71,paid,2026-06-05T00:37:00Z
O01696,C0047,P0171,2,153.60,0.00,307.20,paid,2026-04-10T19:58:00Z
O01697,C0078,P0086,2,1884.54,376.91,3392.17,paid,2026-01-03T14:27:00Z
O01698,C0009,P0026,1,429.64,0.00,429.64,paid,2026-08-26T19:37:00Z
O01699,C0062,P0124,2,91.60,18.32,164.88,refunded,2026-04-24T05:40:00Z
O01700,C0088,P0113,2,127.03,12.70,241.36,paid,2026-01-03T04:17:00Z
O01701,C0013,P0087,1,1214.59,60.73,1153.86,paid,2026-06-15T08:57:00Z
O01702,C0107,P0155,1,392.99,39.30,353.69,paid,2026-05-16T17:50:00Z
O01703,C0029,P0116,1,155.74,15.57,140.17,shipped,2026-01-15T06:48:00Z
O01704,C0062,P0142,1,478.54,23.93,454.61,shipped,2026-06-16T20:07:00Z
O01705,C0014,P0243,1,1936.47,290.47,1646.00,paid,2026-03-15T17:59:00Z
O01706,C0088,P0035,1,2794.87,0.00,2794.87,shipped,2026-05-06T06:47:00Z
O01707,C0016,P0036,10,1603.43,2405.14,13629.16,cancelled,2026-08-13T12:35:00Z
O01708,C0062,P0037,1,1046.07,52.30,993.77,shipped,2026-09-05T22:55:00Z
O01709,C0016,P0158,2,3951.49,1185.45,6717.53,shipped,2026-03-22T08:59:00Z
O01710,C0095,P0283,1,3697.51,0.00,3697.51,refunded,2026-06-05T23:20:00Z
O01711,C0063,P0019,1,928.47,0.00,928.47,paid,2026-05-12T06:45:00Z
O01712,C0033,P0052,1,2024.64,0.00,2024.64,refunded,2026-06-15T20:49:00Z
O01713,C0019,P0148,2,1077.19,323.16,1831.22,shipped,2026-04-08T18:42:00Z
O01714,C0057,P0325,3,78.68,0.00,236.04,paid,2026-08-28T08:26:00Z
O01715,C0057,P0203,1,1722.29,0.00,1722.29,shipped,2026-05-23T23:24:00Z
O01716,C0062,P0052,1,2024.64,202.46,1822.18,paid,2026-02-08T00:51:00Z
O01717,C0016,P0213,2,1442.42,432.73,2452.11,cancelled,2026-01-02T12:20:00Z
O01718,C0003,P0197,3,1388.14,0.00,4164.42,cancelled,2026-07-21T19:15:00Z
O01719,C0117,P0189,2,494.78,0.00,989.56,paid,2026-08-19T06:56:00Z
O01720,C0045,P0096,2,1105.29,221.06,1989.52,paid,2026-06-15T18:10:00Z
O01721,C0089,P0046,1,3948.10,0.00,3948.10,paid,2026-05-06T10:35:00Z
O01722,C0057,P0061,1,142.91,14.29,128.62,paid,2026-03-06T16:30:00Z
O01723,C0058,P0132,1,1390.69,0.00,1390.69,shipped,2026-02-13T09:54:00Z
O01724,C0016,P0329,1,611.64,0.00,611.64,paid,2026-03-14T01:42:00Z
O01725,C0002,P0280,1,974.35,97.44,876.91,refunded,2026-01-18T02:11:00Z
O01726,C0008,P0097,2,838.95,0.00,1677.90,paid,2026-05-04T01:57:00Z
O01727,C0065,P0091,2,3947.69,0.00,7895.38,paid,2026-08-14T23:49:00Z
O01728,C0026,P0164,1,262.83,39.42,223.41,paid,2026-04-16T21:43:00Z
O01729,C0096,P0054,1,1188.86,118.89,1069.97,paid,2026-03-07T12:00:00Z
O01730,C0117,P0220,1,224.50,33.67,190.83,refunded,2026-04-01T19:00:00Z
O01731,C0062,P0184,2,292.38,0.00,584.76,paid,2026-02-05T18:01:00Z
O01732,C0003,P0124,1,91.60,0.00,91.60,paid,2026-02-02T13:34:00Z
O01733,C0004,P0183,5,463.18,0.00,2315.90,paid,2026-03-02T12:52:00Z
O01734,C0097,P0020,1,3114.27,155.71,2958.56,paid,2026-07-25T17:06:00Z
O01735,C0081,P0272,1,2153.20,0.00,2153.20,shipped,2026-08-05T22:16:00Z
O01736,C0099,P0293,1,1703.73,255.56,1448.17,paid,2026-01-23T14:09:00Z
O01737,C0107,P0307,2,3198.78,319.88,6077.68,refunded,2026-05-02T17:39:00Z
O01738,C0069,P0083,1,575.32,86.30,489.02,shipped,2026-01-23T23:14:00Z
O01739,C0107,P0107,3,1731.63,0.00,5194.89,paid,2026-01-19T09:12:00Z
O01740,C0003,P0325,1,78.68,3.93,74.75,cancelled,2026-03-07T16:12:00Z
O01741,C0088,P0296,1,168.41,0.00,168.41,cancelled,2026-01-22T05:22:00Z
O01742,C0105,P0254,2,1500.55,0.00,3001.10,paid,2026-08-02T22:20:00Z
O01743,C0092,P0254,1,1500.55,0.00,1500.55,paid,2026-05-02T03:00:00Z
O01744,C0027,P0053,1,21.23,3.18,18.05,shipped,2026-02-17T23:51:00Z
O01745,C0106,P0260,1,1184.33,0.00,1184.33,paid,2026-05-24T09:36:00Z
O01746,C0038,P0270,1,714.58,0.00,714.58,paid,2026-08-06T04:44:00Z
O01747,C0117,P0138,1,89.48,13.42,76.06,paid,2026-03-16T01:14:00Z
O01748,C0083,P0140,5,304.11,228.08,1292.47,paid,2026-06-01T09:33:00Z
O01749,C0062,P0171,1,153.60,15.36,138.24,shipped,2026-07-30T05:22:00Z
O01750,C0012,P0024,1,711.37,0.00,711.37,paid,2026-02-06T23:04:00Z
O01751,C0063,P0129,1,871.80,43.59,828.21,paid,2026-05-17T07:48:00Z
O01752,C0089,P0043,1,102.15,15.32,86.83,paid,2026-07-11T23:07:00Z
O01753,C0088,P0181,1,395.46,59.32,336.14,shipped,2026-03-08T06:16:00Z
O01754,C0062,P0195,2,1377.05,137.71,2616.39,paid,2026-02-26T20:29:00Z
O01755,C0111,P0020,1,3114.27,0.00,3114.27,shipped,2026-06-02T03:44:00Z
O01756,C0107,P0094,3,726.28,0.00,2178.84,shipped,2026-07-29T14:31:00Z
O01757,C0018,P0313,1,2117.00,0.00,2117.00,paid,2026-06-19T19:03:00Z
O01758,C0073,P0335,1,2054.20,0.00,2054.20,paid,2026-07-14T19:32:00Z
O01759,C0060,P0055,1,515.72,77.36,438.36,shipped,2026-03-30T21:02:00Z
O01760,C0057,P0026,1,429.64,42.96,386.68,refunded,2026-01-07T03:51:00Z
O01761,C0046,P0053,1,21.23,2.12,19.11,refunded,2026-06-18T02:40:00Z
O01762,C0117,P0159,1,728.06,0.00,728.06,paid,2026-04-06T02:08:00Z
O01763,C0063,P0207,2,361.52,0.00,723.04,shipped,2026-01-30T19:56:00Z
O01764,C0107,P0320,3,599.87,0.00,1799.61,paid,2026-03-26T16:16:00Z
O01765,C0002,P0198,1,417.17,0.00,417.17,refunded,2026-07-17T02:16:00Z
O01766,C0105,P0327,2,476.05,0.00,952.10,cancelled,2026-06-04T00:30:00Z
O01767,C0037,P0259,1,2479.90,124.00,2355.90,shipped,2026-05-12T13:20:00Z
O01768,C0096,P0210,2,487.39,48.74,926.04,refunded,2026-03-03T10:34:00Z
O01769,C0026,P0147,2,406.77,0.00,813.54,shipped,2026-07-07T03:54:00Z
O01770,C0043,P0262,1,202.68,20.27,182.41,cancelled,2026-03-27T15:18:00Z
O01771,C0119,P0303,3,1424.67,427.40,3846.61,cancelled,2026-08-09T03:31:00Z
O01772,C0002,P0129,1,871.80,0.00,871.80,paid,2026-06-25T02:21:00Z
O01773,C0054,P0112,1,1392.08,0.00,1392.08,refunded,2026-03-14T10:43:00Z
O01774,C0042,P0005,1,2144.83,214.48,1930.35,refunded,2026-01-12T20:01:00Z
O01775,C0117,P0117,2,2015.57,0.00,4031.14,paid,2026-08-03T10:46:00Z
O01776,C0112,P0256,1,1002.50,0.00,1002.50,paid,2026-06-02T22:02:00Z
O01777,C0057,P0001,1,635.44,0.00,635.44,shipped,2026-07-01T03:56:00Z
O01778,C0009,P0067,1,323.71,0.00,323.71,shipped,2026-08-28T04:21:00Z
O01779,C0004,P0054,1,1188.86,0.00,1188.86,shipped,2026-06-08T17:08:00Z
O01780,C0016,P0110,1,260.71,26.07,234.64,cancelled,2026-05-18T09:29:00Z
O01781,C0007,P0014,1,3394.05,339.41,3054.64,shipped,2026-08-01T13:35:00Z
O01782,C0012,P0301,1,2106.20,210.62,1895.58,paid,2026-03-28T20:56:00Z
O01783,C0088,P0261,1,202.97,0.00,202.97,paid,2026-03-17T01:14:00Z
O01784,C0002,P0311,1,1714.95,257.24,1457.71,refunded,2026-08-25T22:11:00Z
O01785,C0016,P0269,1,1080.90,162.14,918.76,refunded,2026-03-02T17:55:00Z
O01786,C0002,P0004,1,388.55,19.43,369.12,refunded,2026-05-11T06:30:00Z
O01787,C0002,P0054,5,1188.86,594.43,5349.87,shipped,2026-04-13T21:56:00Z
O01788,C0016,P0276,10,2553.26,0.00,25532.60,refunded,2026-04-18T22:52:00Z
O01789,C0010,P0221,2,2609.18,521.84,4696.52,paid,2026-02-13T12:32:00Z
O01790,C0117,P0290,2,2317.38,0.00,4634.76,cancelled,2026-03-05T06:18:00Z
O01791,C0117,P0109,1,3837.05,383.71,3453.34,shipped,2026-06-02T09:12:00Z
O01792,C0003,P0215,1,244.97,0.00,244.97,paid,2026-04-13T11:42:00Z
O01793,C0057,P0326,2,502.82,0.00,1005.64,paid,2026-05-29T09:21:00Z
O01794,C0007,P0108,1,495.84,0.00,495.84,paid,2026-01-07T03:46:00Z
O01795,C0083,P0067,1,323.71,0.00,323.71,shipped,2026-08-28T03:04:00Z
O01796,C0062,P0005,1,2144.83,0.00,2144.83,paid,2026-04-29T08:37:00Z
O01797,C0056,P0256,5,1002.50,751.88,4260.62,paid,2026-07-17T09:18:00Z
O01798,C0062,P0275,3,1425.25,0.00,4275.75,paid,2026-02-28T02:14:00Z
O01799,C0097,P0098,1,479.13,71.87,407.26,shipped,2026-02-02T12:43:00Z
O01800,C0077,P0004,1,388.55,0.00,388.55,paid,2026-03-19T23:16:00Z
O01801,C0003,P0164,1,262.83,13.14,249.69,paid,2026-08-10T17:12:00Z
O01802,C0054,P0313,1,2117.00,211.70,1905.30,paid,2026-04-13T15:09:00Z
O01803,C0039,P0278,2,3659.25,0.00,7318.50,shipped,2026-03-28T21:38:00Z
O01804,C0015,P0320,1,599.87,29.99,569.88,refunded,2026-06-28T07:25:00Z
O01805,C0026,P0011,1,833.67,41.68,791.99,paid,2026-02-19T07:37:00Z
O01806,C0092,P0307,1,3198.78,0.00,3198.78,paid,2026-08-07T07:28:00Z
O01807,C0093,P0102,1,186.57,0.00,186.57,paid,2026-08-03T03:36:00Z
O01808,C0078,P0272,1,2153.20,322.98,1830.22,paid,2026-05-22T20:34:00Z
O01809,C0035,P0251,1,1499.45,0.00,1499.45,paid,2026-02-25T19:14:00Z
O01810,C0065,P0311,1,1714.95,85.75,1629.20,paid,2026-06-13T12:16:00Z
O01811,C0026,P0248,1,467.17,0.00,467.17,shipped,2026-05-27T14:09:00Z
O01812,C0021,P0008,2,607.24,0.00,1214.48,cancelled,2026-03-28T11:35:00Z
O01813,C0095,P0096,1,1105.29,55.26,1050.03,shipped,2026-01-24T02:04:00Z
O01814,C0013,P0028,1,310.05,0.00,310.05,paid,2026-01-20T19:26:00Z
O01815,C0026,P0181,1,395.46,0.00,395.46,shipped,2026-03-22T05:09:00Z
O01816,C0089,P0011,1,833.67,0.00,833.67,shipped,2026-06-14T20:40:00Z
O01817,C0081,P0115,1,2853.84,0.00,2853.84,shipped,2026-02-24T13:18:00Z
O01818,C0117,P0193,3,535.62,0.00,1606.86,paid,2026-06-26T22:45:00Z
O01819,C0063,P0073,2,344.88,0.00,689.76,paid,2026-02-27T02:14:00Z
O01820,C0062,P0192,1,458.93,0.00,458.93,paid,2026-01-12T22:38:00Z
O01821,C0003,P0260,1,1184.33,177.65,1006.68,shipped,2026-03-11T04:10:00Z
O01822,C0057,P0265,1,100.43,10.04,90.39,paid,2026-04-16T02:10:00Z
O01823,C0063,P0234,1,1374.41,0.00,1374.41,shipped,2026-08-11T12:15:00Z
O01824,C0119,P0339,1,1322.78,0.00,1322.78,shipped,2026-09-01T21:19:00Z
O01825,C0001,P0026,1,429.64,42.96,386.68,paid,2026-02-28T04:55:00Z
O01826,C0117,P0246,1,875.08,0.00,875.08,paid,2026-01-28T04:52:00Z
O01827,C0048,P0004,1,388.55,0.00,388.55,shipped,2026-06-12T19:15:00Z
O01828,C0063,P0210,3,487.39,0.00,1462.17,shipped,2026-07-07T20:06:00Z
O01829,C0026,P0086,2,1884.54,565.36,3203.72,paid,2026-01-23T15:10:00Z
O01830,C0066,P0001,2,635.44,0.00,1270.88,paid,2026-07-09T15:31:00Z
O01831,C0063,P0025,2,508.38,0.00,1016.76,paid,2026-06-29T13:47:00Z
O01832,C0013,P0214,2,706.67,212.00,1201.34,cancelled,2026-08-11T20:34:00Z
O01833,C0017,P0001,1,635.44,63.54,571.90,cancelled,2026-07-02T17:54:00Z
O01834,C0068,P0233,1,747.83,112.17,635.66,paid,2026-09-06T18:49:00Z
O01835,C0004,P0247,3,437.32,131.20,1180.76,paid,2026-02-09T15:07:00Z
O01836,C0065,P0015,1,691.75,69.17,622.58,paid,2026-03-28T22:52:00Z
O01837,C0026,P0060,1,299.19,0.00,299.19,paid,2026-08-03T19:47:00Z
O01838,C0038,P0171,1,153.60,15.36,138.24,refunded,2026-07-24T13:52:00Z
